gene_id,base_mean_normalized_count,count_log2fc,SYMBOL,GENENAME,nasa_log2fc,absolute_count_log2fc,contrast
ENSMUSG00000056328,2703.7630190527943,10.226710445224915,Myh1,"myosin, heavy polypeptide 1, skeletal muscle, adult",10.4301335014948,10.226710445224915,OSD-203 4m hlu versus control
ENSMUSG00000057003,1837.9393741399456,9.93990560649938,Myh4,"myosin, heavy polypeptide 4, skeletal muscle",10.2100713804163,9.93990560649938,OSD-203 4m hlu versus control
ENSMUSG00000030730,2269.5097837438707,9.617019053369903,Atp2a1,"ATPase, Ca++ transporting, cardiac muscle, fast twitch 1",10.1034462970595,9.617019053369903,OSD-203 4m hlu versus control
ENSMUSG00000060180,1376.767312436567,9.365002371611252,Myh13,"myosin, heavy polypeptide 13, skeletal muscle",8.78066305091747,9.365002371611252,OSD-203 4m hlu versus control
ENSMUSG00000061723,989.2408716900607,9.020358576476314,Tnnt3,"troponin T3, skeletal, fast",8.53017533014573,9.020358576476314,OSD-203 4m hlu versus control
ENSMUSG00000055775,254.0732463199696,8.896266627125911,Myh8,"myosin, heavy polypeptide 8, skeletal muscle, perinatal",10.364647020471,8.896266627125911,OSD-203 4m hlu versus control
ENSMUSG00000033196,813.9959672321039,8.767328818691412,Myh2,"myosin, heavy polypeptide 2, skeletal muscle, adult",8.86589040401951,8.767328818691412,OSD-203 4m hlu versus control
ENSMUSG00000061816,449.5836733640948,8.711199265047096,Myl1,"myosin, light polypeptide 1",10.1138900791113,8.711199265047096,OSD-203 4m hlu versus control
ENSMUSG00000018893,639.524009284852,8.709666462560085,Mb,myoglobin,7.92052746019155,8.709666462560085,OSD-203 4m hlu versus control
ENSMUSG00000020061,234.85507488130781,8.567050731239126,Mybpc1,"myosin binding protein C, slow-type",9.29304257874342,8.567050731239126,OSD-203 4m hlu versus control
ENSMUSG00000020908,502.53979913726056,8.449272184295781,Myh3,"myosin, heavy polypeptide 3, skeletal muscle, embryonic",8.81211388041135,8.449272184295781,OSD-203 4m hlu versus control
ENSMUSG00000027022,379.0744520682528,8.407285168958133,Xirp2|Gm1322,xin actin-binding repeat containing 2|predicted gene 1322,7.98729664407058,8.407285168958133,OSD-203 4m hlu versus control
ENSMUSG00000024471,123.05571283931388,8.317424843538474,Myot,myotilin,10.0268921248476,8.317424843538474,OSD-203 4m hlu versus control
ENSMUSG00000030785,120.89270549342294,8.154592335614897,Cox6a2,cytochrome c oxidase subunit 6A2,9.81750823919756,8.154592335614897,OSD-203 4m hlu versus control
ENSMUSG00000017300,388.1071338175646,8.129367951573386,Tnnc2,"troponin C2, fast",8.68120547976125,8.129367951573386,OSD-203 4m hlu versus control
ENSMUSG00000007877,456.85826614068566,8.03614197429577,Tcap,titin-cap,8.279785563272,8.03614197429577,OSD-203 4m hlu versus control
ENSMUSG00000030399,489.6891495832608,7.885957580118977,Ckm,"creatine kinase, muscle",7.93889065714689,7.885957580118977,OSD-203 4m hlu versus control
ENSMUSG00000021622,442.6831395962546,7.685325148907375,Ckmt2,"creatine kinase, mitochondrial 2",8.13185786719208,7.685325148907375,OSD-203 4m hlu versus control
ENSMUSG00000019787,159.7366087416741,7.519898785482736,Trdn,triadin,8.28872501507796,7.519898785482736,OSD-203 4m hlu versus control
ENSMUSG00000044951,191.94211782296804,7.427326464603973,Mylk4,"myosin light chain kinase family, member 4",7.2070630013516,7.427326464603973,OSD-203 4m hlu versus control
ENSMUSG00000045545,120.07273788769514,7.376278579665807,Krt14,keratin 14,7.56205240264715,7.376278579665807,OSD-203 4m hlu versus control
ENSMUSG00000079588,39.85413511462375,7.1746749254298745,Tmem182,transmembrane protein 182,24.1508461582095,7.1746749254298745,OSD-203 4m hlu versus control
ENSMUSG00000027077,36.947842838353225,7.06622090269699,Smtnl1,smoothelin-like 1,23.7220603812443,7.06622090269699,OSD-203 4m hlu versus control
ENSMUSG00000018907,107.18760932211445,6.959407324672693,Alox12e,"arachidonate lipoxygenase, epidermal",6.65728130375712,6.959407324672693,OSD-203 4m hlu versus control
ENSMUSG00000059668,233.3581506134208,6.9533907493460845,Krt4,keratin 4,7.17233803779288,6.9533907493460845,OSD-203 4m hlu versus control
ENSMUSG00000052974,217.29872091196893,6.851746816148207,Cyp2f2,"cytochrome P450, family 2, subfamily f, polypeptide 2",6.94673448070791,6.851746816148207,OSD-203 4m hlu versus control
ENSMUSG00000092009,191.4292162422078,6.825000482427804,Myh15,"myosin, heavy chain 15",7.05409355696869,6.825000482427804,OSD-203 4m hlu versus control
ENSMUSG00000031972,663.6936997390872,6.816940347986145,Acta1,"actin alpha 1, skeletal muscle",7.00685482403931,6.816940347986145,OSD-203 4m hlu versus control
ENSMUSG00000025150,333.17085476541536,6.627776952297809,Cbr2,carbonyl reductase 2,6.19627473846993,6.627776952297809,OSD-203 4m hlu versus control
ENSMUSG00000044938,47.87695398829821,6.591662279921431,Klhl31,kelch-like 31,7.67411315335976,6.591662279921431,OSD-203 4m hlu versus control
ENSMUSG00000030996,46.06386922011036,6.4536811860580885,Art1,ADP-ribosyltransferase 1,7.30612782398003,6.4536811860580885,OSD-203 4m hlu versus control
ENSMUSG00000051747,8722.904289026641,6.432061694664607,Ttn,titin,6.46102798112159,6.432061694664607,OSD-203 4m hlu versus control
ENSMUSG00000049173,23.43878780058033,6.415820108214491,Myoz3,myozenin 3,31.1179727987301,6.415820108214491,OSD-203 4m hlu versus control
ENSMUSG00000068697,51.42998485249699,6.413609362171632,Myoz1,myozenin 1,5.27587771366623,6.413609362171632,OSD-203 4m hlu versus control
ENSMUSG00000042895,31.294396644731226,6.348627698422502,Abra,actin-binding Rho activating protein,8.09824832105385,6.348627698422502,OSD-203 4m hlu versus control
ENSMUSG00000029683,57.39809910479542,6.310423176862722,Lmod2,leiomodin 2 (cardiac),6.96351540693017,6.310423176862722,OSD-203 4m hlu versus control
ENSMUSG00000052374,262.241153325038,6.293768372923474,Actn2,actinin alpha 2,5.35221777456769,6.293768372923474,OSD-203 4m hlu versus control
ENSMUSG00000005547,43.555543562329554,6.161697846905466,Cyp2a5,"cytochrome P450, family 2, subfamily a, polypeptide 5",6.35201606076803,6.161697846905466,OSD-203 4m hlu versus control
ENSMUSG00000006221,76.64769634665278,6.132029491893976,Hspb7,"heat shock protein family, member 7 (cardiovascular)",6.52720715091305,6.132029491893976,OSD-203 4m hlu versus control
ENSMUSG00000055301,112.3382743697411,6.068539419272421,Adh7,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide",5.35767615200618,6.068539419272421,OSD-203 4m hlu versus control
ENSMUSG00000054146,1271.7702578088092,6.067161703195386,Krt15,keratin 15,6.00883971215167,6.067161703195386,OSD-203 4m hlu versus control
ENSMUSG00000056632,70.36865408525927,6.051735110174673,Dsg3,desmoglein 3,6.11596004110377,6.051735110174673,OSD-203 4m hlu versus control
ENSMUSG00000049134,343.93017738866405,6.00966394991616,Nrap,nebulin-related anchoring protein,6.2730499379268,6.00966394991616,OSD-203 4m hlu versus control
ENSMUSG00000035296,16.706138717167892,5.934094184497256,Sgcg,"sarcoglycan, gamma (dystrophin-associated glycoprotein)",22.24010872141,5.934094184497256,OSD-203 4m hlu versus control
ENSMUSG00000044086,16.493140983908642,5.915886727710155,Lmod3,leiomodin 3 (fetal),22.9118590808718,5.915886727710155,OSD-203 4m hlu versus control
ENSMUSG00000038583,22.26288515188142,5.851310423591516,Pln,phospholamban,7.851753962392,5.851310423591516,OSD-203 4m hlu versus control
ENSMUSG00000028116,15.722575260824307,5.848028739143789,Myoz2,myozenin 2,37.5282847299897,5.848028739143789,OSD-203 4m hlu versus control
ENSMUSG00000000031,48.2641467055601,5.827864902212848,H19,"H19, imprinted maternally expressed transcript",5.90475814759328,5.827864902212848,OSD-203 4m hlu versus control
ENSMUSG00000041476,34.39606093346734,5.737262341011138,Smpx,"small muscle protein, X-linked",6.07698293972696,5.737262341011138,OSD-203 4m hlu versus control
ENSMUSG00000026950,1567.099139739566,5.701246728624309,Neb,nebulin,4.54792561060609,5.701246728624309,OSD-203 4m hlu versus control
ENSMUSG00000062077,28.658653127532446,5.649331969131597,Trim54,tripartite motif-containing 54,6.4281051227491,5.649331969131597,OSD-203 4m hlu versus control
ENSMUSG00000033533,47.13151491077591,5.633195894208533,Acsm1,acyl-CoA synthetase medium-chain family member 1,6.43474521530831,5.633195894208533,OSD-203 4m hlu versus control
ENSMUSG00000079243,24.76180539727708,5.604864582591087,Xirp1,xin actin-binding repeat containing 1,6.78131596494051,5.604864582591087,OSD-203 4m hlu versus control
ENSMUSG00000026208,279.3480793869568,5.5030313468696646,Des,desmin,5.44397496696486,5.5030313468696646,OSD-203 4m hlu versus control
ENSMUSG00000055415,12.126265705125668,5.480735489943345,Atp10b,"ATPase, class V, type 10B",6.76513037694588,5.480735489943345,OSD-203 4m hlu versus control
ENSMUSG00000059898,47.38169215591424,5.459408506698652,Dsc3,desmocollin 3,5.59563938312841,5.459408506698652,OSD-203 4m hlu versus control
ENSMUSG00000038239,227.86482946797162,5.452379150020881,Hrc,histidine rich calcium binding protein,5.69224047080311,5.452379150020881,OSD-203 4m hlu versus control
ENSMUSG00000016756,149.42289304304597,5.449783657005903,Cmah,cytidine monophospho-N-acetylneuraminic acid hydroxylase,4.78278277236987,5.449783657005903,OSD-203 4m hlu versus control
ENSMUSG00000043705,11.782411807209206,5.4401775878818635,Capn13,calpain 13,6.62390648443519,5.4401775878818635,OSD-203 4m hlu versus control
ENSMUSG00000053093,200.1809288455065,5.4157531924054805,Myh7,"myosin, heavy polypeptide 7, cardiac muscle, beta",3.57169111678921,5.4157531924054805,OSD-203 4m hlu versus control
ENSMUSG00000053522,11.412812593635074,5.39527278883141,Lgals7,"lectin, galactose binding, soluble 7",22.3845068944032,5.39527278883141,OSD-203 4m hlu versus control
ENSMUSG00000026574,16.3437568512913,5.360658532274737,Dpt,dermatopontin,7.04855301263341,5.360658532274737,OSD-203 4m hlu versus control
ENSMUSG00000044041,298.9661874233048,5.326419967179341,Krt13,keratin 13,4.83167485722149,5.326419967179341,OSD-203 4m hlu versus control
ENSMUSG00000074207,148.03956055366697,5.313505171946436,Adh1,alcohol dehydrogenase 1 (class I),4.90311927106538,5.313505171946436,OSD-203 4m hlu versus control
ENSMUSG00000001508,14.98674366957111,5.295898260274397,Sgca,"sarcoglycan, alpha (dystrophin-associated glycoprotein)",6.44532911143488,5.295898260274397,OSD-203 4m hlu versus control
ENSMUSG00000023039,79.4907800691174,5.2630075564685495,Krt7,keratin 7,4.74602927510646,5.2630075564685495,OSD-203 4m hlu versus control
ENSMUSG00000027868,117.96408349065672,5.235562197011592,Tbx15,T-box 15,5.41179696838879,5.235562197011592,OSD-203 4m hlu versus control
ENSMUSG00000036446,10.160656780547136,5.231830370028069,Lum,lumican,21.3964012079478,5.231830370028069,OSD-203 4m hlu versus control
ENSMUSG00000028464,752.7786761663309,5.213780587021264,Tpm2,"tropomyosin 2, beta",5.07902678173557,5.213780587021264,OSD-203 4m hlu versus control
ENSMUSG00000037974,18.893671551884957,5.2089763398944235,Muc5ac,"mucin 5, subtypes A and C, tracheobronchial/gastric",6.78928728105236,5.2089763398944235,OSD-203 4m hlu versus control
ENSMUSG00000024011,63.734982696262904,5.193723167206813,Pi16,peptidase inhibitor 16,5.13051940583948,5.193723167206813,OSD-203 4m hlu versus control
ENSMUSG00000068614,319.77778586747417,5.158092079688085,Actc1,"actin, alpha, cardiac muscle 1",5.17583610639393,5.158092079688085,OSD-203 4m hlu versus control
ENSMUSG00000062609,13.58756981619856,5.156366301988075,Kcnj15,"potassium inwardly-rectifying channel, subfamily J, member 15",5.31550595518809,5.156366301988075,OSD-203 4m hlu versus control
ENSMUSG00000028435,154.55004963616156,5.114815422964953,Aqp3,aquaporin 3,4.99717033852288,5.114815422964953,OSD-203 4m hlu versus control
ENSMUSG00000035861,44.48331050845055,5.0921899547611655,Tmprss11b,"transmembrane protease, serine 11B",5.33297809278272,5.0921899547611655,OSD-203 4m hlu versus control
ENSMUSG00000028396,13.16641522642049,5.052533991768644,2310002L09Rik,RIKEN cDNA 2310002L09 gene,6.3755730418899,5.052533991768644,OSD-203 4m hlu versus control
ENSMUSG00000002500,44.97326169726421,5.029515500302129,Rpl3l,ribosomal protein L3-like,5.45946166796057,5.029515500302129,OSD-203 4m hlu versus control
ENSMUSG00000061527,1112.512464179908,5.0045742958755035,Krt5,keratin 5,5.0193951901562,5.0045742958755035,OSD-203 4m hlu versus control
ENSMUSG00000044594,15.676128430250165,4.903385664708413,Serpinb3a,"serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 3A",5.81890097622261,4.903385664708413,OSD-203 4m hlu versus control
ENSMUSG00000028716,26.927989466181305,4.902493746317512,Pdzk1ip1,PDZK1 interacting protein 1,6.10991700042066,4.902493746317512,OSD-203 4m hlu versus control
ENSMUSG00000047501,18.646284295897765,4.869408191943895,Cldn4,claudin 4,5.66265165191305,4.869408191943895,OSD-203 4m hlu versus control
ENSMUSG00000026981,11.420029941332608,4.850182746513589,Il1rn,interleukin 1 receptor antagonist,4.08329164039094,4.850182746513589,OSD-203 4m hlu versus control
ENSMUSG00000032013,75.69742708856043,4.811906312740473,Trim29,tripartite motif-containing 29,4.96124388989381,4.811906312740473,OSD-203 4m hlu versus control
ENSMUSG00000018924,25.771107399944576,4.791249056877821,Alox15,arachidonate 15-lipoxygenase,5.21541625664971,4.791249056877821,OSD-203 4m hlu versus control
ENSMUSG00000022215,13.45591611280393,4.760823547592543,Fitm1,fat storage-inducing transmembrane protein 1,5.8410765145328,4.760823547592543,OSD-203 4m hlu versus control
ENSMUSG00000068745,35.5939498667432,4.759775083287827,Mybphl,myosin binding protein H-like,5.25523969130045,4.759775083287827,OSD-203 4m hlu versus control
ENSMUSG00000091618,10.072102994459108,4.721650895904712,H60c,histocompatibility 60c,5.18296415846277,4.721650895904712,OSD-203 4m hlu versus control
ENSMUSG00000039891,186.1041291430194,4.713858196678171,Txlnb,taxilin beta,4.803797865954,4.713858196678171,OSD-203 4m hlu versus control
ENSMUSG00000067006,13.348962150123416,4.710620806469324,Serpinb5,"serine (or cysteine) peptidase inhibitor, clade B, member 5",5.81689623731422,4.710620806469324,OSD-203 4m hlu versus control
ENSMUSG00000032496,14.759757207692466,4.694041443979433,Ltf,lactotransferrin,4.014270269219,4.694041443979433,OSD-203 4m hlu versus control
ENSMUSG00000030592,525.3815595323597,4.679581286064648,Ryr1,"ryanodine receptor 1, skeletal muscle",3.90929711080201,4.679581286064648,OSD-203 4m hlu versus control
ENSMUSG00000050762,31.08511016784844,4.64953118904533,Prss27,serine protease 27,4.9735894172062,4.64953118904533,OSD-203 4m hlu versus control
ENSMUSG00000035557,13.239053688685098,4.641442724438636,Krt17,keratin 17,5.73955188362925,4.641442724438636,OSD-203 4m hlu versus control
ENSMUSG00000078597,20.647258342185197,4.619179032946752,Cyp4a12b,"cytochrome P450, family 4, subfamily a, polypeptide 12B",5.26577016169207,4.619179032946752,OSD-203 4m hlu versus control
ENSMUSG00000026676,56.49555520722873,4.600526164027351,Ccdc3,coiled-coil domain containing 3,4.75335521331139,4.600526164027351,OSD-203 4m hlu versus control
ENSMUSG00000042306,23.775945116989092,4.5971375564833075,S100a14,S100 calcium binding protein A14,5.33035736903538,4.5971375564833075,OSD-203 4m hlu versus control
ENSMUSG00000021950,58.274877304439286,4.5953916779397685,Anxa8,annexin A8,4.6817064913353,4.5953916779397685,OSD-203 4m hlu versus control
ENSMUSG00000063130,292.08282296849734,4.5927790798517725,Calml3,calmodulin-like 3,4.66205990782111,4.5927790798517725,OSD-203 4m hlu versus control
ENSMUSG00000020475,120.82987231713186,4.577827376323894,Pgam2,phosphoglycerate mutase 2,4.68692017260867,4.577827376323894,OSD-203 4m hlu versus control
